State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,lat,lon,NDVI,ndvi_mean,NDVI_Mean,Weather_Temp
Himachal Pradesh,Shimla,Rohroo,Tomato,Deshi,FAQ,14/08/2025,6000.0,6500.0,6200.0,31.1041526,77.1709729,,,0.509,
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Cauliflower,Other,FAQ,14/08/2025,4000.0,4500.0,4200.0,31.1041526,77.1709729,,,0.59,11.387500000000001
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Coriander(Leaves),Coriander,FAQ,14/08/2025,15000.0,15000.0,15000.0,31.1041526,77.1709729,,,0.641,11.387500000000001
Himachal Pradesh,Sirmore,Nahan,Apple,Other,Large,14/08/2025,4000.0,10000.0,7000.0,31.91667,77.25,,,0.527,7.579166666666667
Himachal Pradesh,Sirmore,Nahan,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,2800.0,3000.0,2900.0,31.91667,77.25,,,0.575,7.579166666666667
Himachal Pradesh,Sirmore,Nahan,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,2000.0,3000.0,2500.0,31.91667,77.25,,,0.571,7.579166666666667
Himachal Pradesh,Sirmore,Nahan,Carrot,Other,FAQ,14/08/2025,3000.0,4000.0,3500.0,31.91667,77.25,,,0.535,7.579166666666667
Himachal Pradesh,Sirmore,Nahan,Lemon,Other,FAQ,14/08/2025,4000.0,5000.0,4500.0,31.91667,77.25,,,0.626,7.579166666666667
Himachal Pradesh,Sirmore,Nahan,Potato,Other,FAQ,14/08/2025,1600.0,1800.0,1700.0,31.91667,77.25,,,0.474,7.579166666666667
Himachal Pradesh,Sirmore,Nahan,Pumpkin,Other,FAQ,14/08/2025,1500.0,2000.0,1800.0,31.91667,77.25,,,0.553,7.579166666666667
Himachal Pradesh,Sirmore,Paonta Sahib,Banana,Other,Large,14/08/2025,5000.0,6000.0,5500.0,31.91667,77.25,,,0.417,7.579166666666667
Himachal Pradesh,Sirmore,Paonta Sahib,French Beans (Frasbean),Other,FAQ,14/08/2025,5000.0,6000.0,5500.0,31.91667,77.25,,,0.683,7.579166666666667
Himachal Pradesh,Sirmore,Paonta Sahib,Potato,Other,FAQ,14/08/2025,1000.0,1500.0,1200.0,31.91667,77.25,,,0.389,7.579166666666667
Himachal Pradesh,Sirmore,Paonta Sahib,Raddish,Other,FAQ,14/08/2025,1000.0,1500.0,1200.0,31.91667,77.25,,,0.42,
Himachal Pradesh,Solan,Solan,Apple,Apple,Medium,14/08/2025,2500.0,10500.0,6500.0,30.9077569,77.1023645,,,0.495,14.625
Himachal Pradesh,Solan,Solan,Banana,Other,Medium,14/08/2025,2000.0,3000.0,2700.0,30.9077569,77.1023645,,,0.57,14.625
Himachal Pradesh,Solan,Solan,Bottle gourd,Other,FAQ,14/08/2025,2000.0,2500.0,2200.0,30.9077569,77.1023645,,,0.663,
Himachal Pradesh,Solan,Solan,Brinjal,Other,FAQ,14/08/2025,2000.0,2500.0,2200.0,30.9077569,77.1023645,,,0.57,14.625
Himachal Pradesh,Solan,Solan,Carrot,Other,FAQ,14/08/2025,2000.0,2500.0,2400.0,30.9077569,77.1023645,,,0.384,
Himachal Pradesh,Solan,Solan,Cucumbar(Kheera),Other,FAQ,14/08/2025,800.0,2000.0,1500.0,30.9077569,77.1023645,,,0.659,14.625
Himachal Pradesh,Solan,Solan,Ginger(Green),Other,FAQ,14/08/2025,4500.0,10000.0,8000.0,30.9077569,77.1023645,,,0.678,14.625
Himachal Pradesh,Solan,Solan,Lemon,Other,FAQ,14/08/2025,5000.0,6000.0,5500.0,30.9077569,77.1023645,,,0.516,14.625
Himachal Pradesh,Solan,Solan,Potato,Other,FAQ,14/08/2025,500.0,2300.0,2200.0,30.9077569,77.1023645,,,0.461,14.625
Himachal Pradesh,Solan,Solan,Sponge gourd,Other,FAQ,14/08/2025,2200.0,4000.0,3500.0,30.9077569,77.1023645,,,0.634,14.625
Himachal Pradesh,Solan,Solan(Nalagarh),Brinjal,Other,FAQ,14/08/2025,2200.0,2800.0,2500.0,30.9077569,77.1023645,,,0.641,14.625
Himachal Pradesh,Solan,Solan(Nalagarh),Cauliflower,Other,FAQ,14/08/2025,4000.0,4500.0,4300.0,30.9077569,77.1023645,,,0.689,14.625
Himachal Pradesh,Solan,Waknaghat,Tomato,Deshi,FAQ,14/08/2025,1200.0,3200.0,3200.0,30.9077569,77.1023645,,,0.577,14.625
Jammu and Kashmir,Anantnag,Kulgam,Apple,Other,Large,14/08/2025,11176.47,13235.29,12352.94,33.74611,75.1854475,,,0.559,7.166666666666667
Jammu and Kashmir,Jammu,Batote,Banana,Other,Medium,14/08/2025,4500.0,4700.0,4600.0,32.7185614,74.8580917,,,0.434,17.3875
Jammu and Kashmir,Jammu,Batote,Bhindi(Ladies Finger),Other,FAQ,14/08/2025,2300.0,2500.0,2400.0,32.7185614,74.8580917,,,0.248,17.3875
Jammu and Kashmir,Jammu,Batote,Cabbage,Other,FAQ,14/08/2025,1500.0,1700.0,1600.0,32.7185614,74.8580917,,,0.526,17.3875
Jammu and Kashmir,Jammu,Batote,Capsicum,Capsicum,FAQ,14/08/2025,2100.0,2300.0,2200.0,32.7185614,74.8580917,,,0.453,17.3875
Jammu and Kashmir,Jammu,Batote,Knool Khol,Other,FAQ,14/08/2025,1300.0,1500.0,1400.0,32.7185614,74.8580917,,,0.257,17.3875
Jammu and Kashmir,Jammu,Batote,Onion,Other,FAQ,14/08/2025,2100.0,2300.0,2200.0,32.7185614,74.8580917,,,0.408,17.3875
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Mousambi(Sweet Lime),Other,Medium,14/08/2025,4000.0,5000.0,4500.0,32.7185614,74.8580917,,,0.44,17.3875
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Pear(Marasebu),Pears,Medium,14/08/2025,5000.0,6000.0,5500.0,32.7185614,74.8580917,,,0.352,17.3875
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Pomegranate,Other,Medium,14/08/2025,8000.0,15000.0,11500.0,32.7185614,74.8580917,,,0.375,
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Round gourd,Other,FAQ,14/08/2025,1500.0,2100.0,1800.0,32.7185614,74.8580917,,,0.375,17.3875
Jammu and Kashmir,Kathua,Kathua,Garlic,Garlic,FAQ,14/08/2025,13000.0,14000.0,13500.0,32.3765524,75.5243044,,,0.554,16.620833333333334
Jammu and Kashmir,Kathua,Kathua,Tomato,Other,FAQ,14/08/2025,5400.0,5600.0,5500.0,32.3765524,75.5243044,,,0.648,16.620833333333334
Jammu and Kashmir,Srinagar,Parimpore,Apple,Other,Small,14/08/2025,4800.0,5200.0,5000.0,34.0747444,74.8204443,,,0.338,7.408333333333334
Jammu and Kashmir,Srinagar,Parimpore,Bottle gourd,Other,FAQ,14/08/2025,3000.0,4000.0,3500.0,34.0747444,74.8204443,,,0.239,7.408333333333334
Jammu and Kashmir,Srinagar,Parimpore,Cauliflower,Other,FAQ,14/08/2025,2500.0,3000.0,2750.0,34.0747444,74.8204443,,,0.489,7.408333333333334
Jammu and Kashmir,Srinagar,Parimpore,Green Chilli,Other,FAQ,14/08/2025,1500.0,2000.0,1750.0,34.0747444,74.8204443,,,0.354,7.408333333333334
Jammu and Kashmir,Srinagar,Parimpore,Onion,Other,FAQ,14/08/2025,1700.0,1900.0,1800.0,34.0747444,74.8204443,,,0.265,
Jammu and Kashmir,Srinagar,Parimpore,Papaya,Other,Large,14/08/2025,4500.0,5000.0,4750.0,34.0747444,74.8204443,,,0.404,7.408333333333334
Jammu and Kashmir,Srinagar,Parimpore,Pineapple,Pine Apple,Medium,14/08/2025,6500.0,7000.0,6750.0,34.0747444,74.8204443,,,0.26,7.408333333333334
Karnataka,Bangalore,Ramanagara,Bhindi(Ladies Finger),Bhindi,Local,14/08/2025,2400.0,3200.0,3000.0,12.9767936,77.590082,,,0.511,21.75
Karnataka,Bangalore,Ramanagara,Bottle gourd,Bottle Gourd,Local,14/08/2025,1000.0,1600.0,1200.0,12.9767936,77.590082,,,0.541,21.75
Karnataka,Bangalore,Ramanagara,Ginger(Green),Green Ginger,Local,14/08/2025,3000.0,4500.0,4000.0,12.9767936,77.590082,,,0.551,21.75
Karnataka,Bangalore,Ramanagara,Green Chilli,Green Chilly,Local,14/08/2025,2800.0,4500.0,4000.0,12.9767936,77.590082,,,0.69,21.75
Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,Local,14/08/2025,1600.0,2000.0,1800.0,12.9767936,77.590082,,,0.784,21.75
Karnataka,Bangalore,Ramanagara,Tomato,Tomato,Local,14/08/2025,2400.0,3000.0,2800.0,12.9767936,77.590082,,,0.733,21.75
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,14/08/2025,1900.0,2200.0,2000.0,9.5006651,76.4124143,,,0.663,26.65833333333333
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,14/08/2025,2900.0,3200.0,3000.0,9.5006651,76.4124143,,,0.677,26.65833333333333
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,14/08/2025,3800.0,4200.0,4000.0,9.5006651,76.4124143,,,0.763,26.65833333333333
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,14/08/2025,4800.0,5100.0,5000.0,9.5006651,76.4124143,,,0.763,26.65833333333333
Kerala,Alappuzha,Chengannur,Pumpkin,Other,FAQ,14/08/2025,1900.0,2200.0,2000.0,9.5006651,76.4124143,,,0.55,26.65833333333333
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,14/08/2025,3900.0,4200.0,4000.0,9.5006651,76.4124143,,,0.628,
Kerala,Alappuzha,Cherthala,Cowpea(Veg),Cowpea (Veg),FAQ,14/08/2025,4500.0,4800.0,4600.0,9.5006651,76.4124143,,,0.639,26.65833333333333
Kerala,Alappuzha,Cherthala,Green Chilli,Green Chilly,FAQ,14/08/2025,5200.0,5400.0,5300.0,9.5006651,76.4124143,,,0.827,26.65833333333333
Kerala,Alappuzha,Cherthala,Long Melon(Kakri),Other,FAQ,14/08/2025,4600.0,4800.0,4700.0,9.5006651,76.4124143,,,0.708,26.65833333333333
Kerala,Alappuzha,Cherthala,Snakeguard,Other,FAQ,14/08/2025,3200.0,3400.0,3300.0,9.5006651,76.4124143,,,0.702,26.65833333333333
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,14/08/2025,5000.0,5500.0,5000.0,9.5006651,76.4124143,,,0.715,26.65833333333333
Kerala,Alappuzha,Harippad,Bottle gourd,Other,FAQ,14/08/2025,2000.0,2500.0,2000.0,9.5006651,76.4124143,,,0.514,26.65833333333333
Kerala,Alappuzha,Harippad,Mango,Other,Medium,14/08/2025,5000.0,5500.0,5000.0,9.5006651,76.4124143,,,0.551,26.65833333333333
Kerala,Alappuzha,Kayamkulam,Beetroot,Other,FAQ,14/08/2025,1900.0,2100.0,2000.0,9.5006651,76.4124143,,,0.565,26.65833333333333
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,14/08/2025,2900.0,3100.0,3000.0,9.5006651,76.4124143,,,0.536,26.65833333333333
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,14/08/2025,1700.0,1900.0,1800.0,9.5006651,76.4124143,,,0.554,26.65833333333333
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,14/08/2025,1800.0,2000.0,1900.0,9.5006651,76.4124143,,,0.842,26.65833333333333
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,14/08/2025,8200.0,10000.0,9000.0,9.9837257,76.2740001,,,0.798,26.787499999999998
Kerala,Ernakulam,Angamaly,Drumstick,Drumstick,FAQ,14/08/2025,2200.0,5000.0,3500.0,9.9837257,76.2740001,,,0.582,26.787499999999998
Kerala,Ernakulam,Angamaly,Little gourd (Kundru),Other,FAQ,14/08/2025,5200.0,6000.0,5500.0,9.9837257,76.2740001,,,0.751,26.787499999999998
Kerala,Ernakulam,Angamaly,Pineapple,Pine Apple,Large,14/08/2025,4500.0,6500.0,5500.0,9.9837257,76.2740001,,,0.722,26.787499999999998
Kerala,Ernakulam,North Paravur,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,2000.0,2500.0,2200.0,9.9837257,76.2740001,,,0.558,26.787499999999998
Kerala,Ernakulam,North Paravur,Brinjal,Arkasheela Mattigulla,FAQ,14/08/2025,3500.0,4500.0,4000.0,9.9837257,76.2740001,,,0.765,26.787499999999998
Kerala,Ernakulam,North Paravur,Cabbage,Cabbage,FAQ,14/08/2025,2200.0,2800.0,2400.0,9.9837257,76.2740001,,,0.711,26.787499999999998
Kerala,Ernakulam,North Paravur,Capsicum,Capsicum,FAQ,14/08/2025,6500.0,7000.0,6800.0,9.9837257,76.2740001,,,0.744,26.787499999999998
Kerala,Ernakulam,North Paravur,Carrot,Carrot,FAQ,14/08/2025,7000.0,8000.0,7500.0,9.9837257,76.2740001,,,0.551,26.787499999999998
Kerala,Ernakulam,North Paravur,Drumstick,Drumstick,FAQ,14/08/2025,2000.0,3000.0,2500.0,9.9837257,76.2740001,,,0.507,26.787499999999998
Kerala,Ernakulam,North Paravur,Indian Beans (Seam),Indian Beans (Seam),FAQ,14/08/2025,4000.0,5000.0,4500.0,9.9837257,76.2740001,,,0.674,26.787499999999998
Kerala,Ernakulam,North Paravur,Tapioca,Other,FAQ,14/08/2025,3000.0,4000.0,3500.0,9.9837257,76.2740001,,,0.523,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,14/08/2025,2000.0,3000.0,2500.0,9.9837257,76.2740001,,,0.668,
Kerala,Ernakulam,Perumbavoor,Banana - Green,Banana - Green,FAQ,14/08/2025,3000.0,4000.0,3500.0,9.9837257,76.2740001,,,0.525,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,3200.0,4200.0,3700.0,9.9837257,76.2740001,,,0.665,
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),Cowpea (Veg),FAQ,14/08/2025,5500.0,6500.0,6000.0,9.9837257,76.2740001,,,0.749,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,14/08/2025,3700.0,4700.0,4000.0,9.9837257,76.2740001,,,0.813,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Green Chilli,Green Chilly,FAQ,14/08/2025,5500.0,6500.0,6000.0,9.9837257,76.2740001,,,0.616,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,14/08/2025,5300.0,6300.0,5700.0,9.9837257,76.2740001,,,0.743,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Onion,Onion,FAQ,14/08/2025,2000.0,3000.0,2500.0,9.9837257,76.2740001,,,0.8,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Potato,Potato,FAQ,14/08/2025,2600.0,3600.0,3000.0,9.9837257,76.2740001,,,0.553,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Pumpkin,Pumpkin,FAQ,14/08/2025,1300.0,2300.0,1800.0,9.9837257,76.2740001,,,0.742,26.787499999999998
Kerala,Ernakulam,Perumbavoor,Tomato,Tomato,FAQ,14/08/2025,4000.0,5000.0,4500.0,9.9837257,76.2740001,,,0.676,26.787499999999998
Kerala,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,14/08/2025,5300.0,8000.0,5500.0,9.9837257,76.2740001,,,0.601,26.787499999999998
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,14/08/2025,5000.0,7000.0,5200.0,9.9837257,76.2740001,,,0.553,26.570833333333336
Kerala,Ernakulam,Thrippunithura,Little gourd (Kundru),Other,FAQ,14/08/2025,6300.0,7000.0,6500.0,9.9837257,76.2740001,,,0.511,26.570833333333336
Kerala,Ernakulam,Thrippunithura,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,14/08/2025,10000.0,11000.0,10200.0,9.9837257,76.2740001,,,0.739,26.570833333333336
Kerala,Idukki,Thodupuzha,Coconut Oil,Other,FAQ,14/08/2025,49800.0,50000.0,50000.0,9.8154785,76.9991599,,,0.787,24.55
Kerala,Idukki,Thodupuzha,Colacasia,Other,FAQ,14/08/2025,6800.0,7000.0,7000.0,9.8154785,76.9991599,,,0.706,24.55
Kerala,Idukki,Thodupuzha,Drumstick,Other,FAQ,14/08/2025,2000.0,2200.0,2200.0,9.8154785,76.9991599,,,0.723,24.55
Kerala,Kannur,Kannur,Onion,Other,FAQ,14/08/2025,2300.0,2500.0,2400.0,11.8763836,75.3737973,,,0.577,27.541666666666668
Kerala,Kannur,Maloor VFPCK,Banana - Green,Banana - Green,FAQ,14/08/2025,5600.0,5600.0,5600.0,11.8763836,75.3737973,,,0.736,27.541666666666668
Kerala,Kannur,Payyannur,Banana,Other,Large,14/08/2025,4100.0,4300.0,4200.0,11.8763836,75.3737973,,,0.818,27.541666666666668
Kerala,Kannur,SREEKANDAPURAM VFPCK,Banana,Nendra Bale,Large,14/08/2025,4400.0,4400.0,4400.0,11.8763836,75.3737973,,,0.675,27.541666666666668
Kerala,Kannur,Taliparamba,Brinjal,Brinjal,FAQ,14/08/2025,3900.0,4100.0,4000.0,11.8763836,75.3737973,,,0.616,27.541666666666668
Kerala,Kannur,Taliparamba,Tomato,Tomato,FAQ,14/08/2025,3200.0,3400.0,3300.0,11.8763836,75.3737973,,,0.836,27.541666666666668
Kerala,Kasargod,Manjeswaram,Banana - Green,Other,FAQ,14/08/2025,5500.0,6500.0,6000.0,12.4914722,74.9877613,,,0.695,27.854166666666668
Kerala,Kasargod,Manjeswaram,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,8000.0,10000.0,9000.0,12.4914722,74.9877613,,,0.726,27.854166666666668
Kerala,Kasargod,Manjeswaram,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,6000.0,8000.0,7000.0,12.4914722,74.9877613,,,0.766,27.854166666666668
Kerala,Kasargod,Manjeswaram,Brinjal,Brinjal,FAQ,14/08/2025,3500.0,5000.0,4250.0,12.4914722,74.9877613,,,0.657,27.854166666666668
Kerala,Kasargod,Manjeswaram,Indian Beans (Seam),Other,FAQ,14/08/2025,6600.0,8000.0,7400.0,12.4914722,74.9877613,,,0.692,27.854166666666668
Kerala,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,14/08/2025,4000.0,4400.0,4200.0,8.8870815,76.5907017,,,0.502,
Kerala,Kollam,Sasthamkotta,Banana,Palayamthodan,Medium,14/08/2025,2000.0,2400.0,2200.0,8.8870815,76.5907017,,,0.793,
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,14/08/2025,3500.0,3700.0,3600.0,9.6287383,76.6455326,,,0.611,26.46666666666667
Kerala,Kottayam,Athirampuzha,Brinjal,Brinjal,FAQ,14/08/2025,3500.0,3700.0,3600.0,9.6287383,76.6455326,,,0.758,26.46666666666667
Kerala,Kottayam,Athirampuzha,Cabbage,Cabbage,FAQ,14/08/2025,2800.0,3000.0,2900.0,9.6287383,76.6455326,,,0.71,26.46666666666667
Kerala,Kottayam,Ettumanoor,Banana - Green,Banana - Green,FAQ,14/08/2025,3600.0,4000.0,3800.0,9.6287383,76.6455326,,,0.755,26.46666666666667
Kerala,Kottayam,Ettumanoor,Bitter gourd,Other,FAQ,14/08/2025,5200.0,5800.0,5300.0,9.6287383,76.6455326,,,0.677,26.46666666666667
Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,3400.0,3800.0,3600.0,9.6287383,76.6455326,,,0.569,26.46666666666667
Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,FAQ,14/08/2025,2000.0,2400.0,2200.0,9.6287383,76.6455326,,,0.736,26.46666666666667
Kerala,Kottayam,Kottayam,Banana,Palayamthodan,Medium,14/08/2025,2000.0,2400.0,2200.0,9.6287383,76.6455326,,,0.807,26.46666666666667
Kerala,Kottayam,Kottayam,Banana,Poovan,Medium,14/08/2025,8000.0,8400.0,8200.0,9.6287383,76.6455326,,,0.685,
Kerala,Kottayam,Kottayam,Beetroot,Beetroot,FAQ,14/08/2025,4800.0,5200.0,5000.0,9.6287383,76.6455326,,,0.678,26.46666666666667
Kerala,Kottayam,Kottayam,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,6000.0,6400.0,6200.0,9.6287383,76.6455326,,,0.794,
Kerala,Kottayam,Kottayam,Cowpea(Veg),Other,FAQ,14/08/2025,4900.0,5300.0,5100.0,9.6287383,76.6455326,,,0.516,26.46666666666667
Kerala,Kottayam,Kottayam,Onion,Onion,FAQ,14/08/2025,5800.0,6200.0,6000.0,9.6287383,76.6455326,,,0.634,26.46666666666667
Kerala,Kottayam,Kottayam,Potato,Potato,FAQ,14/08/2025,2800.0,3200.0,3000.0,9.6287383,76.6455326,,,0.844,26.46666666666667
Kerala,Kottayam,Kuriem  VFPCK,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,6500.0,6500.0,6500.0,9.6287383,76.6455326,,,0.769,26.46666666666667
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,14/08/2025,6000.0,8000.0,7000.0,9.6287383,76.6455326,,,0.705,26.46666666666667
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,14/08/2025,6000.0,7000.0,6500.0,9.6287383,76.6455326,,,0.605,26.46666666666667
Kerala,Kottayam,Kuruppanthura,Ginger(Green),Green Ginger,FAQ,14/08/2025,6000.0,8000.0,7000.0,9.6287383,76.6455326,,,0.719,26.46666666666667
Kerala,Kottayam,Mannackanad  VFPCK,Elephant Yam (Suran),Elephant Yam (Suran),FAQ,14/08/2025,4800.0,5200.0,5000.0,9.6287383,76.6455326,,,0.831,26.46666666666667
Kerala,Kottayam,Pala,Cabbage,Cabbage,FAQ,14/08/2025,3200.0,3800.0,3600.0,9.6287383,76.6455326,,,0.561,26.46666666666667
Kerala,Kottayam,Pala,Onion,Big,FAQ,14/08/2025,2500.0,3400.0,3000.0,9.6287383,76.6455326,,,0.835,26.46666666666667
Kerala,Kottayam,Pala,Tomato,Tomato,FAQ,14/08/2025,5800.0,7000.0,6400.0,9.6287383,76.6455326,,,0.841,26.46666666666667
Kerala,Kottayam,Pampady,Banana - Green,Banana - Green,FAQ,14/08/2025,6300.0,7500.0,7000.0,9.6287383,76.6455326,,,0.655,26.46666666666667
Kerala,Kottayam,Pampady,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,5000.0,6500.0,6000.0,9.6287383,76.6455326,,,0.52,26.46666666666667
Kerala,Kottayam,Pampady,Drumstick,Other,FAQ,14/08/2025,3000.0,4500.0,4000.0,9.6287383,76.6455326,,,0.51,26.46666666666667
Kerala,Kottayam,Pampady,Ginger(Green),Green Ginger,FAQ,14/08/2025,12500.0,15000.0,14500.0,9.6287383,76.6455326,,,0.835,26.46666666666667
Kerala,Kottayam,Pampady,Green Chilli,Green Chilly,FAQ,14/08/2025,7000.0,8500.0,8000.0,9.6287383,76.6455326,,,0.527,26.46666666666667
Kerala,Kottayam,Pampady,Little gourd (Kundru),Other,FAQ,14/08/2025,5000.0,6500.0,6000.0,9.6287383,76.6455326,,,0.574,26.46666666666667
Kerala,Kottayam,Pampady,Onion,Big,FAQ,14/08/2025,2000.0,2700.0,2500.0,9.6287383,76.6455326,,,0.66,26.46666666666667
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,14/08/2025,2500.0,4000.0,3500.0,9.6287383,76.6455326,,,0.72,26.46666666666667
Kerala,Kottayam,RAMAPURAM VFPCK,Banana,Nendra Bale,Medium,14/08/2025,5100.0,5200.0,5200.0,9.6287383,76.6455326,,,0.72,26.46666666666667
Kerala,Kottayam,Thalayolaparambu,Beetroot,Beetroot,FAQ,14/08/2025,3000.0,3300.0,3100.0,9.6287383,76.6455326,,,0.613,26.46666666666667
Kerala,Kottayam,Thalayolaparambu,Elephant Yam (Suran),Other,FAQ,14/08/2025,4300.0,4600.0,4400.0,9.6287383,76.6455326,,,0.813,26.46666666666667
Kerala,Kottayam,Thalayolaparambu,Potato,Other,FAQ,14/08/2025,3000.0,3300.0,3100.0,9.6287383,76.6455326,,,0.767,26.46666666666667
Kerala,Kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,14/08/2025,4200.0,4500.0,4300.0,9.6287383,76.6455326,,,0.73,26.46666666666667
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,14/08/2025,6800.0,7200.0,7000.0,11.2459092,75.7803858,,,0.824,
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),Cowpea (Veg),FAQ,14/08/2025,5600.0,6000.0,5800.0,11.2459092,75.7803858,,,0.532,27.233333333333334
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,14/08/2025,2200.0,2600.0,2400.0,11.2459092,75.7803858,,,0.703,27.233333333333334
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,14/08/2025,2600.0,3000.0,2800.0,11.2459092,75.7803858,,,0.695,27.233333333333334
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,14/08/2025,1800.0,2200.0,2000.0,11.2459092,75.7803858,,,0.678,27.233333333333334
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,14/08/2025,4300.0,4700.0,4500.0,11.2459092,75.7803858,,,0.841,27.233333333333334
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,14/08/2025,3000.0,3400.0,3200.0,11.2459092,75.7803858,,,0.77,27.233333333333334
Kerala,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,14/08/2025,4400.0,4700.0,4500.0,11.2459092,75.7803858,,,0.69,27.233333333333334
Kerala,Kozhikode(Calicut),Mukkom,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,3400.0,3600.0,3500.0,11.2459092,75.7803858,,,0.598,27.233333333333334
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,14/08/2025,3800.0,4200.0,3900.0,11.2459092,75.7803858,,,0.766,27.233333333333334
Kerala,Kozhikode(Calicut),Mukkom,Carrot,Carrot,FAQ,14/08/2025,5800.0,6200.0,6000.0,11.2459092,75.7803858,,,0.743,27.233333333333334
Kerala,Kozhikode(Calicut),Mukkom,Coconut Seed,Other,FAQ,14/08/2025,6800.0,7100.0,6900.0,11.2459092,75.7803858,,,0.774,27.233333333333334
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,14/08/2025,2200.0,2500.0,2300.0,11.2459092,75.7803858,,,0.678,27.233333333333334
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,14/08/2025,3600.0,3600.0,3600.0,11.2459092,75.7803858,,,0.615,27.233333333333334
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,14/08/2025,1400.0,1500.0,1400.0,11.2459092,75.7803858,,,0.692,27.233333333333334
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,14/08/2025,2100.0,2300.0,2200.0,11.2459092,75.7803858,,,0.599,27.233333333333334
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,14/08/2025,3000.0,4000.0,3500.0,11.2459092,75.7803858,,,0.564,
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,14/08/2025,3200.0,3300.0,3200.0,11.2459092,75.7803858,,,0.659,27.233333333333334
Kerala,Kozhikode(Calicut),Quilandy,Bottle gourd,Other,FAQ,14/08/2025,3400.0,3500.0,3500.0,11.2459092,75.7803858,,,0.701,27.233333333333334
